板块code,股票代码,股票名称
801482,603456,九洲药业
801482,688222,成都先导
801482,300434,金石亚药
801482,688185,康希诺  
801482,300347,泰格医药
801482,300683,海特生物
801482,920017,星昊医药
801482,300012,华测检测
801482,603669,灵康药业
801482,301257,普蕊斯
801482,301363,美好医疗
801482,301509,金凯生科
801482,603259,药明康德
801482,600196,复星医药
801482,688602,康鹏科技
801482,688553,汇宇制药
801482,688137,近岸蛋白
801482,300705,九典制药
801482,300244,迪安诊断
801482,301333,诺思格
801482,000739,普洛药业
801482,301230,泓博医药
801482,603538,美诺华  
801482,002399,海普瑞
801482,688710,益诺思  
801482,300702,天宇股份
801483,300222,科大智能
801483,600089,特变电工
801483,603421,鼎信通讯
801483,301658,首航新能
801483,002922,伊戈尔
801483,300376,易事特
801483,603050,科林电气
801483,300827,上能电气
801483,002334,英威腾
801483,601877,正泰电器
801483,605117,德业股份
801483,300763,锦浪科技
801483,002398,垒知集团
801483,003028,振邦智能
801483,002660,茂硕电源
801483,603063,禾望电气
801483,600405,动力源  
801483,002782,可立克
801483,002335,科华数据
801483,002184,海得控制
801483,688348,昱能科技
801483,688390,固德威  
801483,002600,领益智造
801483,688395,正弦电气
801483,002150,正泰电源
801483,688032,禾迈股份
801483,300274,阳光电源
801483,002183,怡亚通
801483,688717,艾罗能源
801483,002902,铭普光磁
801483,002518,科士达
801483,300735,光弘科技
801483,300835,龙磁科技
801484,300018,中元股份
801484,603315,福鞍股份
801484,002591,恒大高新
801484,603612,索通发展
801484,000695,滨海能源
801484,300080,易成新能
801484,001301,尚太科技
801484,603659,璞泰来  
801484,000009,中国宝安
801484,002392,北京利尔
801484,002753,永东股份
801484,000068,华控赛格
801484,300890,翔丰华
801484,002601,龙佰集团
801484,300035,中科电气
801484,605376,博迁新材
801484,600884,杉杉股份
801484,002353,杰瑞股份
801484,601011,宝泰隆  
801485,603618,杭电股份
801485,002426,胜利精密
801485,300120,经纬辉开
801485,002585,双星新材
801485,688392,骄成超声
801485,000630,铜陵有色
801485,002203,海亮股份
801485,603527,众源新材
801485,603124,江南新材
801485,300057,万顺新材
801485,300724,捷佳伟创
801485,002992,宝明科技
801485,601208,东材科技
801485,000737,北方铜业
801485,301392,汇成真空
801485,603800,洪田股份
801485,600110,诺德股份
801485,603595,ST东尼  
801485,301217,铜冠铜箔
801485,603256,宏和科技
801485,688700,东威科技
801485,688170,德龙激光
801485,688020,方邦股份
801485,002846,英联股份
801485,002552,宝鼎科技
801485,600869,远东股份
801485,920204,沪江材料
801485,601212,白银有色
801485,688388,嘉元科技
801486,000155,川能动力
801486,002466,天齐锂业
801486,002240,盛新锂能
801486,002340,格林美
801486,002738,中矿资源
801486,603399,永杉锂业
801486,002460,赣锋锂业
801486,002176,江特电机
801486,002009,天奇股份
801486,002192,融捷股份
801486,000762,西藏矿业
801486,300014,亿纬锂能
801486,300390,天华新能
801486,601969,海南矿业
801486,002497,雅化集团
801487,601068,中铝国际
801487,000408,藏格矿业
801487,000792,盐湖股份
801487,002466,天齐锂业
801487,002240,盛新锂能
801487,300055,万邦达
801487,002738,中矿资源
801487,000546,金圆股份
801487,002460,赣锋锂业
801487,300619,金银河
801487,002176,江特电机
801487,002266,浙富控股
801487,300587,天铁科技
801487,002192,融捷股份
801487,002145,钛能化学
801487,601168,西部矿业
801487,600057,厦门象屿
801487,002756,永兴材料
801487,600367,红星发展
801488,688299,长阳科技
801488,300510,金冠股份
801488,600135,乐凯胶片
801488,002812,恩捷股份
801488,001223,欧克科技
801488,002080,中材科技
801488,002012,凯恩股份
801488,002263,大东南
801488,002254,泰和新材
801488,601515,衢州东峰
801488,300586,美联新材
801488,300568,星源材质
801488,000973,佛塑科技
801488,000570,苏常柴Ａ
801488,002108,沧州明珠
801488,600346,恒力石化
801489,301079,邵阳液压
801489,300490,华自科技
801489,603959,百利科技
801489,603895,天永智能
801489,300201,海伦哲
801489,300195,长荣股份
801489,300693,盛弘股份
801489,688392,骄成超声
801489,300173,ST福能
801489,002347,泰尔股份
801489,603032,德新科技
801489,002008,大族激光
801489,300619,金银河
801489,300450,先导智能
801489,603282,亚光股份
801489,002076,*ST星光
801489,300340,科恒股份
801489,603659,璞泰来  
801489,688499,利元亨  
801489,300410,正业科技
801489,300648,星云股份
801489,688155,先惠技术
801489,688559,海目星  
801489,300532,今天国际
801489,603611,诺力股份
801489,300457,赢合科技
801489,002850,科达利
801489,688006,杭可科技
801489,002957,科瑞技术
801490,003043,华亚智能
801490,688419,耐科装备
801490,002903,宇环数控
801490,300353,东土科技
801490,688809,强一股份
801490,688361,中科飞测
801490,688729,屹唐股份
801490,688605,先锋精科
801490,300820,英杰电气
801490,002371,北方华创
801490,300567,精测电子
801490,002816,*ST和科
801490,002787,华源控股
801490,300604,长川科技
801490,300480,光力科技
801490,688072,拓荆科技
801490,300751,迈为股份
801490,688012,中微公司
801490,300786,国林科技
801490,301307,美利信
801490,300724,捷佳伟创
801490,603991,至正股份
801490,300554,三超新材
801490,603690,至纯科技
801490,600641,先导基电
801490,002796,世嘉科技
801490,301369,联动科技
801490,300665,飞鹿股份
801490,688200,华峰测控
801490,300260,新莱应材
801490,603061,金海通  
801490,002786,银宝山新
801490,603360,百傲化学
801490,688785,恒运昌  
801490,688120,华海清科
801490,000935,四川双马
801490,603283,赛腾股份
801490,688082,盛美上海
801490,603058,永吉股份
801490,301611,珂玛科技
801490,600330,天通股份
801490,688652,京仪装备
801490,002943,宇晶股份
801490,300666,江丰电子
801490,301629,矽电股份
801490,002957,科瑞技术
801491,301302,华如科技
801491,002383,合众思壮
801491,002025,航天电器
801491,688375,国博电子
801491,300726,宏达电子
801491,600879,航天电子
801491,688282,理工导航
801491,000818,航锦科技
801491,688084,晶品特装
801491,300342,天银机电
801491,603267,鸿远电子
801491,002446,盛路通信
801491,300123,亚光科技
801491,300101,振芯科技
801491,002179,中航光电
801491,002829,星网宇达
801491,000733,振华科技
801491,002214,*ST大立
801491,600353,旭光电子
801491,688636,智明达  
801491,603678,火炬电子
801491,000801,四川九洲
801491,300581,晨曦航空
801491,002049,紫光国微
801491,300593,新雷能
801491,002735,王子新材
801491,002402,和而泰
801491,002414,高德红外
801491,688002,睿创微纳
801491,688175,高凌信息
801491,600562,国睿科技
801491,688053,ST思科瑞
801491,300045,华力创通
801491,000510,新金路
801491,300474,景嘉微
801493,002272,川润股份
801493,002339,积成电子
801493,300712,永福股份
801493,300317,珈伟新能
801493,300222,科大智能
801493,300062,中能电气
801493,300040,九洲集团
801493,002927,泰永长征
801493,300376,易事特
801493,002350,北京科锐
801493,002334,英威腾
801493,002227,奥特迅
801493,603098,森特股份
801493,002364,中恒电气
801493,002598,山东章鼓
801493,002328,新朋股份
801493,002623,亚玛顿
801493,300118,东方日升
801493,300976,达瑞电子
801493,603920,世运电路
801493,002860,星帅尔
801493,300320,海达股份
801493,300160,秀强股份
801493,300648,星云股份
801493,002518,科士达
801494,300477,ST合纵
801494,002160,常铝股份
801494,603876,鼎胜新材
801494,002594,比亚迪
801494,002407,多氟多
801494,002824,和胜股份
801494,603212,赛伍技术
801494,002805,丰元股份
801494,688128,中国电研
801494,603032,德新科技
801494,002759,天际股份
801494,002192,融捷股份
801494,300568,星源材质
801494,300890,翔丰华
801494,300532,今天国际
801494,600210,紫江企业
801494,688006,杭可科技
801495,600089,特变电工
801495,002213,大为股份
801495,300393,中来股份
801495,301266,宇邦新材
801495,002360,同德化工
801495,002506,协鑫集成
801495,600481,双良节能
801495,601908,京运通  
801495,603260,合盛硅业
801495,603185,弘元绿能
801495,601012,隆基绿能
801495,600295,鄂尔多斯
801495,688303,大全能源
801496,002667,威领股份
801496,002213,大为股份
801496,002312,川发龙蟒
801496,000155,川能动力
801496,000408,藏格矿业
801496,000792,盐湖股份
801496,002466,天齐锂业
801496,002240,盛新锂能
801496,600499,科达制造
801496,300518,新迅达
801496,002738,中矿资源
801496,600338,西藏珠峰
801496,603077,和邦生物
801496,002785,万里石
801496,603399,永杉锂业
801496,300267,尔康制药
801496,000546,金圆股份
801496,001203,大中矿业
801496,600773,西藏城投
801496,002460,赣锋锂业
801496,002176,江特电机
801496,002192,融捷股份
801496,000762,西藏矿业
801496,300390,天华新能
801496,002183,怡亚通
801496,000688,国城矿业
801496,601969,海南矿业
801496,002497,雅化集团
801496,601899,紫金矿业
801496,603679,华体科技
801496,002756,永兴材料
801496,603843,*ST正平 
801497,688432,有研硅  
801497,001212,中旗新材
801497,600151,航天机电
801497,002077,大港股份
801497,002056,横店东磁
801497,603077,和邦生物
801497,600481,双良节能
801497,002459,晶澳科技
801497,601908,京运通  
801497,300861,美畅股份
801497,002129,TCL中环
801497,603185,弘元绿能
801497,601012,隆基绿能
801497,300316,晶盛机电
801499,000821,ST京机
801499,301021,英诺激光
801499,301266,宇邦新材
801499,603050,科林电气
801499,603396,金辰股份
801499,002514,宝馨科技
801499,603381,永臻股份
801499,002371,北方华创
801499,002613,北玻股份
801499,300776,帝尔激光
801499,688348,昱能科技
801499,300751,迈为股份
801499,600481,双良节能
801499,688516,奥特维  
801499,002008,大族激光
801499,002006,精工科技
801499,300517,海波重科
801499,300724,捷佳伟创
801499,300700,岱勒新材
801499,600641,先导基电
801499,601908,京运通  
801499,688032,禾迈股份
801499,300260,新莱应材
801499,300217,东方电热
801499,300307,慈星股份
801499,603185,弘元绿能
801499,688556,高测股份
801499,688223,晶科能源
801499,002158,汉钟精机
801499,600330,天通股份
801499,301168,通灵股份
801499,002943,宇晶股份
801499,300316,晶盛机电
801499,688147,微导纳米
801499,688598,金博股份
801499,300757,罗博特科
801500,300393,中来股份
801500,000591,太阳能
801500,600151,航天机电
801500,000753,漳州发展
801500,601727,上海电气
801500,601877,正泰电器
801500,601137,博威合金
801500,600537,亿晶光电
801500,002594,比亚迪
801500,002062,宏润建设
801500,002865,钧达股份
801500,601222,林洋能源
801500,002056,横店东磁
801500,601615,明阳智能
801500,603077,和邦生物
801500,002529,*ST海源
801500,600710,苏美达  
801500,002506,协鑫集成
801500,000058,深赛格
801500,002459,晶澳科技
801500,300118,东方日升
801500,002860,星帅尔
801500,002309,中利集团
801500,688599,天合光能
801500,002862,实丰文化
801500,002129,TCL中环
801500,603185,弘元绿能
801500,601012,隆基绿能
801500,688223,晶科能源
801500,002641,公元股份
801500,688472,阿特斯  
801500,600884,杉杉股份
801501,300317,珈伟新能
801501,688063,派能科技
801501,300014,亿纬锂能
801501,300750,宁德时代
801501,300438,鹏辉能源
801501,300656,民德电子
801503,688116,天奈科技
801503,003027,同兴科技
801503,002709,天赐材料
801503,300769,德方纳米
801503,300432,富临精工
801503,300073,当升科技
801503,300037,新宙邦
801503,603799,华友钴业
801503,300890,翔丰华
801504,002121,科陆电子
801504,601126,四方股份
801504,300490,华自科技
801504,600406,国电南瑞
801504,300376,易事特
801504,688676,金盘科技
801504,600268,国电南自
801504,000400,许继电气
801504,300827,上能电气
801504,002169,智光电气
801504,002334,英威腾
801504,002227,奥特迅
801504,603556,海兴电力
801504,605117,德业股份
801504,300763,锦浪科技
801504,300693,盛弘股份
801504,601222,林洋能源
801504,300543,朗科智能
801504,688663,新风光  
801504,601615,明阳智能
801504,600405,动力源  
801504,002335,科华数据
801504,002184,海得控制
801504,688390,固德威  
801504,300274,阳光电源
801504,300648,星云股份
801504,300124,汇川技术
801504,002518,科士达
801505,300712,永福股份
801505,300982,苏文电能
801505,002452,长高电新
801505,002455,百川股份
801505,601615,明阳智能
801505,002506,协鑫集成
801506,600237,铜峰电子
801506,002169,智光电气
801506,003028,振邦智能
801506,002484,江海股份
801506,301031,中熔电气
801506,688408,中信博  
801507,003035,南网能源
801507,600406,国电南瑞
801507,000400,许继电气
801507,002455,百川股份
801507,600216,浙江医药
801507,600522,中天科技
801507,300207,欣旺达
801507,300068,南都电源
801508,600219,南山铝业
801508,601677,明泰铝业
801508,603876,鼎胜新材
801508,002407,多氟多
801508,605589,圣泉集团
801508,003027,同兴科技
801508,300758,七彩化学
801508,600929,雪天盐业
801508,301246,宏源药业
801508,300057,万顺新材
801508,000737,北方铜业
801508,300586,美联新材
801508,603659,璞泰来  
801508,300174,元力股份
801508,603026,石大胜华
801508,688707,振华新材
801508,300035,中科电气
801508,000723,美锦能源
